produc_id,product_name,cat_id,netto,brutto,accessories
AIRSEC06220,SPARM-90-3000 (ocynk),116,1474.0,1813.02,
AIRSEC06225,SPARM-90-3500 (ocynk),116,,,
AIRSEC06250,SPARM-90-1000 (stal nierdzewna),116,1114.0,1370.22,
AIRSEC06255,SPARM-90-1500 (stal nierdzewna),116,1312.0,1613.76,
AIRSEC06260,SPARM-90-2000 (stal nierdzewna),116,,,
AIRSEC06265,SPARM-90-2500 (stal nierdzewna),116,,,
AIRSEC06270,SPARM-90-3000 (stal nierdzewna),116,,,
AIRSEC06275,SPARM-90-3500 (stal nierdzewna),116,,,
AIRSEC06300,SPARM-180 (ocynk),116,,,
AIRSEC06350,SPARM-180 (stal nierdzewna),116,,,
A71-19000,KR 190/225,118,72.0,88.56,
A71-31000,KR 280/310,118,93.0,114.39,
A71-35500,KR 355/400,118,111.0,136.53,
A71-45000,KR 450/500,118,141.0,173.43,
A71-56000,KR 560/630,118,208.0,255.84,
AIRCME36030,"V-S 3/4""",120,141.0,173.43,
AIRCME36032,"V-S 1/2""",120,115.0,141.45,
AIRCME36035,"V-S 1""",120,218.0,268.14,
AIRCME36040,"V-S 1 1/4""",120,295.0,362.85,
AIRCME36045,"V-S 1 1/2""",120,498.0,612.54,
AIRSEC06105,SPT1,122,,,
AIRSEC06110,SPT2,122,11.0,13.53,
AIRSEC06115,SPT3,122,14.0,17.22,
AIRSEC06120,SPT4,122,,,
F09-35553,WSD 50,124,,,
F09-40053,WSD 67,124,,,
F09-56053,WSD 80,124,,,
F09-71053,WSD 102,124,,,
AIRCOR17380,KECG 1000 A,128,1540.0,1894.2,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17385,KECG 1500 A,128,1884.0,2317.32,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17390,KECG 2000 A,128,2506.0,3082.38,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17395,KECG 2500 A,128,3069.0,3774.87,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17400,KECG 3000 A,128,3932.0,4836.36,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17355,KECM 1000 A,129,1301.0,1600.23,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17360,KECM 1500 A,129,1642.0,2019.66,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17365,KECM 2000 A,129,2027.0,2493.21,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17370,KECM 2500 A,129,2583.0,3177.09,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17375,KECM 3000 A,129,3459.0,4254.57,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17330,KG 1000 A,130,1309.0,1610.07,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17335,KG 1500 A,130,1562.0,1921.26,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17340,KG 2000 A,130,2018.0,2482.14,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17345,KG 2500 A,130,2497.0,3071.31,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17350,KG 3000 A,130,3267.0,4018.41,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17305,KM 1000 A,131,1127.0,1386.21,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17310,KM 1500 A,131,1378.0,1694.94,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17315,KM 2000 A,131,1668.0,2051.64,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17320,KM 2500 A,131,2121.0,2608.83,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR17325,KM 3000 A,131,2922.0,3594.06,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06115,AIRSEC06115,AIRSEC06080,AIRSEC06080"
AIRCOR58008,TRIO 1000,132,7067.0,8692.41,
AIRCOR58010,TRIO 1500,132,9150.0,11254.5,
AIRCOR58015,TRIO 2000,132,10446.0,12848.58,
AIRCOR58020,TRIO 2500,132,12998.0,15987.54,
AIRCOR58025,TRIO 3000,132,15037.0,18495.51,
AIRCOR25005,MAX 2 P (2R - 80/60),134,3168.0,3896.64,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25006,MAX 2 P (3R - 60/40),134,3430.0,4218.9,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25010,MAX 2 A,134,2286.0,2811.78,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605"
AIRCOR25020,MAX 3 P (2R - 80/60),134,4055.0,4987.65,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25021,MAX 3 P (3R - 60/40),134,4449.0,5472.27,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25025,MAX 3 A,134,3058.0,3761.34,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605"
AIRCOR25035,MAX 4 P (2R - 80/60),134,4950.0,6088.5,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25036,MAX 4 P (3R - 60/40),134,5443.0,6694.89,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25040,MAX 4 A,134,3714.0,4568.22,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605"
AIRCOR25050,MAX 5 P (2R - 80/60),134,5863.0,7211.49,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25051,MAX 5 P (3R - 60/40),134,6438.0,7918.74,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25055,MAX 5 A,134,4438.0,5458.74,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605"
AIRCOR25057,MAX 2 E,134,4986.0,6132.78,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600"
AIRCOR25058,MAX 3 E,134,6182.0,7603.86,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600"
AIRCOR25060,MAX 4 E,134,7014.0,8627.22,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600"
AIRCOR25065,MAX 5 E,134,8129.0,9998.67,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600"
AIRCOR25070,MAX 6 A,134,5705.0,7017.15,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605"
AIRCOR25075,MAX 6 E,134,10026.0,12331.98,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600"
AIRCOR25080,MAX 6 P (3R - 60/40),134,8070.0,9926.1,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR25085,MAX 6 P (2R - 80/60),134,7406.0,9109.38,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,AIRCME36040,AIRCME36040"
AIRCOR26005,MXW 1500 P (2R - 80/60) (230V),135,2084.0,2563.32,
AIRCOR26006,MXW 1500 P (3R - 60/40) (230V),135,2172.0,2671.56,
AIRCOR26010,MXW 1500 A (230V),135,1791.0,2202.93,
AIRCOR26020,MXW 2000 P (2R - 80/60) (230V),135,2746.0,3377.58,
AIRCOR26021,MXW 2000 P (3R - 60/40) (230V),135,2876.0,3537.48,
AIRCOR26025,MXW 2000 A (230V),135,2363.0,2906.49,
AIRCOR26035,MXW 2500 P (2R - 80/60) (230V),135,3428.0,4216.44,
AIRCOR26036,MXW 2500 P (3R - 60/40) (230V),135,3582.0,4405.86,
AIRCOR26040,MXW 2500 A (230V),135,2948.0,3626.04,
AIRCOR19005,L 1000 A,136,2623.0,3226.29,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19006,L 1000 A 400Vx3,136,3976.0,4890.48,
AIRCOR19010,L 1000 E-25,136,3927.0,4830.21,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19011,L 1000 E,136,3870.0,4760.1,
AIRCOR19015,L 1000 P (3R - 60/40),136,3122.0,3840.06,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19020,L 1000 P (2R - 80/60),136,3061.0,3765.03,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19025,L 1500 A,136,3276.0,4029.48,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19026,L 1500 A 400Vx3,136,4697.0,5777.31,
AIRCOR19030,L 1500 E-35,136,5272.0,6484.56,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19031,L 1500 E,136,5357.0,6589.11,
AIRCOR19035,L 1500 P (3R - 60/40),136,3923.0,4825.29,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19040,L 1500 P (2R - 80/60),136,3811.0,4687.53,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19045,L 2000 A,136,4180.0,5141.4,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19046,L 2000 A 400Vx3,136,5492.0,6755.16,
AIRCOR19050,L 2000 E-50,136,6567.0,8077.41,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19051,L 2000 E,136,6653.0,8183.19,
AIRCOR19055,L 2000 P (3R - 60/40),136,4972.0,6115.56,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36040,AIRCME36040"
AIRCOR19060,L 2000 P (2R - 80/60),136,4838.0,5950.74,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36040,AIRCME36040"
AIRCOR19065,L 2500 A,136,5034.0,6191.82,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19066,L 2500 A 400Vx3,136,6400.0,7872.0,
AIRCOR19070,L 2500 E-60,136,7815.0,9612.45,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19071,L 2500 E,136,8041.0,9890.43,
AIRCOR19075,L 2500 P (3R - 60/40),136,6165.0,7582.95,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36040,AIRCME36040"
AIRCOR19080,L 2500 P (2R - 80/60),136,5978.0,7352.94,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36040,AIRCME36040"
AIRCOR19085,L 3000 A,136,5993.0,7371.39,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19086,L 3000 A 400Vx3,136,7498.0,9222.54,
AIRCOR19090,L 3000 E,136,9172.0,11281.56,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19091,L 3000 E-70,136,9749.0,11991.27,
AIRCOR19095,L 3000 P (3R - 60/40),136,7452.0,9165.96,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36045,AIRCME36045"
AIRCOR19100,L 3000 P (2R - 80/60),136,7164.0,8811.72,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36045,AIRCME36045"
AIRCOR19205,XL 1000 A,137,2825.0,3474.75,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19206,XL 1000 A 400Vx3,137,4264.0,5244.72,
AIRCOR19210,XL 1000 E,137,4176.0,5136.48,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19211,XL 1000 E-35,137,4510.0,5547.3,
AIRCOR19215,XL 1000 P (3R - 60/40),137,3327.0,4092.21,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19220,XL 1000 P (2R - 80/60),137,3263.0,4013.49,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19225,XL 1500 A,137,3701.0,4552.23,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19226,XL 1500 A 400Vx3,137,5045.0,6205.35,
AIRCOR19230,XL 1500 E,137,5828.0,7168.44,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19231,"XL 1500 E-52,5",137,6154.0,7569.42,
AIRCOR19235,XL 1500 P (3R - 60/40),137,4372.0,5377.56,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19240,XL 1500 P (2R - 80/60),137,4255.0,5233.65,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090,AIRCME36035,AIRCME36035"
AIRCOR19245,XL 2000 A,137,4585.0,5639.55,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09035,VARSIL09035,GEBTAI21020,GEBTAI21020,GRISEC06020,GRISEC06020,GRISEC06015,GRISEC06015,AIRSEC06090,AIRSEC06090"
AIRCOR19246,XL 2000 A 400Vx3,137,5921.0,7282.83,
